match_id,date,timestamp,season,round,venue,city,referee,status,status_short,league,country,home_team,away_team,home_team_id,away_team_id,home_score,away_score,home_goals_halftime,away_goals_halftime,home_goals_fulltime,away_goals_fulltime,match_finished
902114,2018-09-13 00:00:00+00:00,1536793200,2018,Regular Season - 7,Estádio do Sport Lisboa e Benfica,Lisboa,Cláudio Pereira,Match Finished,FT,Primeira Liga,Portugal,Benfica,GIL Vicente,3056,3339,2,0,2,0,2,0,True
902111,2018-09-15 00:00:00+00:00,1536966000,2018,Regular Season - 7,Estádio Nacional,Jamor,Carlos Macedo,Match Finished,FT,Primeira Liga,Portugal,Casa Pia,Farense,5124,4508,0,0,0,0,0,0,True
902113,2018-09-15 00:00:00+00:00,1536966000,2018,Regular Season - 7,Estádio de Maritimo,Portugal,João Pedro Pinheiro,Match Finished,FT,Primeira Liga,Portugal,Maritimo,AVS,6183,5289,0,0,0,0,0,0,True
902112,2018-09-16 00:00:00+00:00,1537052400,2018,Regular Season - 7,Estádio Municipal Eng. Manuel Branco Teixeira,Chaves,Tiago Martins,Match Finished,FT,Primeira Liga,Portugal,Chaves,Pacos Ferreira,9926,6850,1,0,0,0,1,0,True
902110,2018-09-17 00:00:00+00:00,1537138800,2018,Regular Season - 7,Estádio de Famalicao,Portugal,Nuno Miguel Serrano Almeida,Match Finished,FT,Primeira Liga,Portugal,Famalicao,Estoril,3451,1527,2,1,1,0,2,1,True
902109,2018-09-18 00:00:00+00:00,1537225200,2018,Regular Season - 7,Estádio de Guimaraes,Portugal,Rui Costa,Match Finished,FT,Primeira Liga,Portugal,Guimaraes,Nacional,4698,5408,0,0,0,0,0,0,True
902117,2018-09-19 00:00:00+00:00,1537311600,2018,Regular Season - 8,Estádio de Pacos Ferreira,Portugal,Carlos Macedo,Match Finished,FT,Primeira Liga,Portugal,Pacos Ferreira,Nacional,6850,5408,0,0,0,0,0,0,True
902119,2018-09-19 00:00:00+00:00,1537311600,2018,Regular Season - 8,Estádio Cidade de Barcelos,Barcelos,Carlos Macedo,Match Finished,FT,Primeira Liga,Portugal,GIL Vicente,Moreirense,3339,5225,0,0,0,0,0,0,True
902115,2018-09-20 00:00:00+00:00,1537398000,2018,Regular Season - 8,Estádio António Coimbra da Mota,Estoril,André Narciso,Match Finished,FT,Primeira Liga,Portugal,Estoril,Famalicao,1527,3451,0,0,0,0,0,0,True
902123,2018-09-21 00:00:00+00:00,1537484400,2018,Regular Season - 8,Estádio de Farense,Portugal,Luis Godinho,Match Finished,FT,Primeira Liga,Portugal,Farense,Boavista,4508,7048,0,0,0,0,0,0,True
902118,2018-09-21 00:00:00+00:00,1537484400,2018,Regular Season - 8,Estádio Nacional,Jamor,Nuno Miguel Serrano Almeida,Match Finished,FT,Primeira Liga,Portugal,Casa Pia,Estrela,5124,4243,0,0,0,0,0,0,True
902121,2018-09-21 00:00:00+00:00,1537484400,2018,Regular Season - 8,Estádio do Dragão,Porto,Manuel Mota,Match Finished,FT,Primeira Liga,Portugal,FC Porto,Guimaraes,5942,4698,1,0,0,0,1,0,True
902116,2018-09-22 00:00:00+00:00,1537570800,2018,Regular Season - 8,Estádio de AVS,Portugal,Luis Godinho,Match Finished,FT,Primeira Liga,Portugal,AVS,Arouca,5289,8411,0,0,0,0,0,0,True
902122,2018-09-23 00:00:00+00:00,1537657200,2018,Regular Season - 8,Estádio Municipal Eng. Manuel Branco Teixeira,Chaves,João Pedro Pinheiro,Match Finished,FT,Primeira Liga,Portugal,Chaves,Maritimo,9926,6183,0,0,0,0,0,0,True
902120,2018-09-25 00:00:00+00:00,1537830000,2018,Regular Season - 8,Estádio Municipal de Portimão,Portimão,Rui Costa,Match Finished,FT,Primeira Liga,Portugal,Portimonense,Benfica,8732,3056,0,1,0,0,0,1,True
902132,2018-09-26 00:00:00+00:00,1537916400,2018,Regular Season - 9,Estádio Municipal de Arouca,Arouca,Gustavo Correia,Match Finished,FT,Primeira Liga,Portugal,Arouca,AVS,8411,5289,1,0,1,0,1,0,True
902125,2018-09-26 00:00:00+00:00,1537916400,2018,Regular Season - 9,Estádio do Bessa Século XXI,Porto,João Pedro Pinheiro,Match Finished,FT,Primeira Liga,Portugal,Boavista,Estoril,7048,1527,0,1,0,0,0,1,True
902129,2018-09-26 00:00:00+00:00,1537916400,2018,Regular Season - 9,Estádio de Farense,Portugal,Hélder Malheiro,Match Finished,FT,Primeira Liga,Portugal,Farense,Moreirense,4508,5225,0,0,0,0,0,0,True
902128,2018-09-27 00:00:00+00:00,1538002800,2018,Regular Season - 9,Estádio de Pacos Ferreira,Portugal,André Narciso,Match Finished,FT,Primeira Liga,Portugal,Pacos Ferreira,Chaves,6850,9926,0,0,0,0,0,0,True
902130,2018-09-30 00:00:00+00:00,1538262000,2018,Regular Season - 9,Estádio do Dragão,Porto,Tiago Martins,Match Finished,FT,Primeira Liga,Portugal,FC Porto,GIL Vicente,5942,3339,1,0,1,0,1,0,True
902126,2018-10-01 00:00:00+00:00,1538348400,2018,Regular Season - 9,Estádio de Famalicao,Portugal,Cláudio Pereira,Match Finished,FT,Primeira Liga,Portugal,Famalicao,Benfica,3451,3056,0,0,0,0,0,0,True
902131,2018-10-02 00:00:00+00:00,1538434800,2018,Regular Season - 9,Estádio Nacional,Jamor,André Narciso,Match Finished,FT,Primeira Liga,Portugal,Casa Pia,Nacional,5124,5408,0,1,0,0,0,1,True
902124,2018-10-02 00:00:00+00:00,1538434800,2018,Regular Season - 9,Estádio de Maritimo,Portugal,João Pedro Pinheiro,Match Finished,FT,Primeira Liga,Portugal,Maritimo,Estrela,6183,4243,1,0,1,0,1,0,True
902127,2018-10-02 00:00:00+00:00,1538434800,2018,Regular Season - 9,Estádio de Guimaraes,Portugal,Hélder Malheiro,Match Finished,FT,Primeira Liga,Portugal,Guimaraes,Portimonense,4698,8732,1,1,1,0,1,1,True
902138,2018-10-04 00:00:00+00:00,1538607600,2018,Regular Season - 10,Estádio de Pacos Ferreira,Portugal,Nuno Miguel Serrano Almeida,Match Finished,FT,Primeira Liga,Portugal,Pacos Ferreira,Portimonense,6850,8732,0,1,0,1,0,1,True
902141,2018-10-05 00:00:00+00:00,1538694000,2018,Regular Season - 10,Estádio do Dragão,Porto,Tiago Martins,Match Finished,FT,Primeira Liga,Portugal,FC Porto,Guimaraes,5942,4698,2,0,1,0,2,0,True
902140,2018-10-05 00:00:00+00:00,1538694000,2018,Regular Season - 10,Estádio do Bessa Século XXI,Porto,Hélder Malheiro,Match Finished,FT,Primeira Liga,Portugal,Boavista,Nacional,7048,5408,0,0,0,0,0,0,True
902139,2018-10-06 00:00:00+00:00,1538780400,2018,Regular Season - 10,Estádio de Famalicao,Portugal,Carlos Macedo,Match Finished,FT,Primeira Liga,Portugal,Famalicao,Farense,3451,4508,0,0,0,0,0,0,True
902133,2018-10-06 00:00:00+00:00,1538780400,2018,Regular Season - 10,Estádio António Coimbra da Mota,Estoril,Nuno Miguel Serrano Almeida,Match Finished,FT,Primeira Liga,Portugal,Estoril,AVS,1527,5289,0,0,0,0,0,0,True
902134,2018-10-07 00:00:00+00:00,1538866800,2018,Regular Season - 10,Estádio de Estrela,Portugal,Fábio Veríssimo,Match Finished,FT,Primeira Liga,Portugal,Estrela,Benfica,4243,3056,0,1,0,1,0,1,True
902135,2018-10-07 00:00:00+00:00,1538866800,2018,Regular Season - 10,Estádio Cidade de Barcelos,Barcelos,Hélder Malheiro,Match Finished,FT,Primeira Liga,Portugal,GIL Vicente,Moreirense,3339,5225,1,0,0,0,1,0,True
902136,2018-10-07 00:00:00+00:00,1538866800,2018,Regular Season - 10,Estádio Municipal de Arouca,Arouca,Tiago Martins,Match Finished,FT,Primeira Liga,Portugal,Arouca,Casa Pia,8411,5124,2,0,2,0,2,0,True
902137,2018-10-08 00:00:00+00:00,1538953200,2018,Regular Season - 10,Estádio Municipal Eng. Manuel Branco Teixeira,Chaves,Hélder Malheiro,Match Finished,FT,Primeira Liga,Portugal,Chaves,Maritimo,9926,6183,0,1,0,0,0,1,True
902143,2018-10-10 00:00:00+00:00,1539126000,2018,Regular Season - 11,Estádio Municipal Eng. Manuel Branco Teixeira,Chaves,Nuno Miguel Serrano Almeida,Match Finished,FT,Primeira Liga,Portugal,Chaves,Boavista,9926,7048,1,1,0,1,1,1,True
902144,2018-10-10 00:00:00+00:00,1539126000,2018,Regular Season - 11,Estádio de Farense,Portugal,Cláudio Pereira,Match Finished,FT,Primeira Liga,Portugal,Farense,FC Porto,4508,5942,2,1,1,1,2,1,True
902145,2018-10-10 00:00:00+00:00,1539126000,2018,Regular Season - 11,Estádio de AVS,Portugal,Hélder Malheiro,Match Finished,FT,Primeira Liga,Portugal,AVS,Estoril,5289,1527,0,0,0,0,0,0,True
902148,2018-10-12 00:00:00+00:00,1539298800,2018,Regular Season - 11,Estádio de Nacional,Portugal,João Pedro Pinheiro,Match Finished,FT,Primeira Liga,Portugal,Nacional,Famalicao,5408,3451,2,0,2,0,2,0,True
902142,2018-10-14 00:00:00+00:00,1539471600,2018,Regular Season - 11,Estádio de Moreirense,Portugal,Carlos Macedo,Match Finished,FT,Primeira Liga,Portugal,Moreirense,Benfica,5225,3056,1,2,1,2,1,2,True
902147,2018-10-14 00:00:00+00:00,1539471600,2018,Regular Season - 11,Estádio Municipal de Arouca,Arouca,Manuel Mota,Match Finished,FT,Primeira Liga,Portugal,Arouca,Estrela,8411,4243,1,0,1,0,1,0,True
902146,2018-10-15 00:00:00+00:00,1539558000,2018,Regular Season - 11,Estádio de Guimaraes,Portugal,Rui Costa,Match Finished,FT,Primeira Liga,Portugal,Guimaraes,Pacos Ferreira,4698,6850,2,0,1,0,2,0,True
902149,2018-10-15 00:00:00+00:00,1539558000,2018,Regular Season - 11,Estádio de Maritimo,Portugal,Manuel Mota,Match Finished,FT,Primeira Liga,Portugal,Maritimo,GIL Vicente,6183,3339,0,0,0,0,0,0,True
902150,2018-10-15 00:00:00+00:00,1539558000,2018,Regular Season - 11,Estádio Nacional,Jamor,Nuno Miguel Serrano Almeida,Match Finished,FT,Primeira Liga,Portugal,Casa Pia,Portimonense,5124,8732,1,0,0,0,1,0,True
902157,2018-10-17 00:00:00+00:00,1539730800,2018,Regular Season - 12,Estádio de Nacional,Portugal,João Pedro Pinheiro,Match Finished,FT,Primeira Liga,Portugal,Nacional,Moreirense,5408,5225,0,1,0,1,0,1,True
902159,2018-10-18 00:00:00+00:00,1539817200,2018,Regular Season - 12,Estádio do Dragão,Porto,Manuel Mota,Match Finished,FT,Primeira Liga,Portugal,FC Porto,Farense,5942,4508,3,0,3,0,3,0,True
902155,2018-10-18 00:00:00+00:00,1539817200,2018,Regular Season - 12,Estádio de Guimaraes,Portugal,Manuel Mota,Match Finished,FT,Primeira Liga,Portugal,Guimaraes,Estrela,4698,4243,2,0,2,0,2,0,True
902153,2018-10-18 00:00:00+00:00,1539817200,2018,Regular Season - 12,Estádio Cidade de Barcelos,Barcelos,Fábio Veríssimo,Match Finished,FT,Primeira Liga,Portugal,GIL Vicente,Arouca,3339,8411,2,0,2,0,2,0,True
902156,2018-10-19 00:00:00+00:00,1539903600,2018,Regular Season - 12,Estádio do Bessa Século XXI,Porto,Cláudio Pereira,Match Finished,FT,Primeira Liga,Portugal,Boavista,Pacos Ferreira,7048,6850,1,0,1,0,1,0,True
902152,2018-10-19 00:00:00+00:00,1539903600,2018,Regular Season - 12,Estádio de AVS,Portugal,Luis Godinho,Match Finished,FT,Primeira Liga,Portugal,AVS,Famalicao,5289,3451,2,0,1,0,2,0,True
902151,2018-10-20 00:00:00+00:00,1539990000,2018,Regular Season - 12,Estádio Nacional,Jamor,Rui Costa,Match Finished,FT,Primeira Liga,Portugal,Casa Pia,Maritimo,5124,6183,0,0,0,0,0,0,True
902154,2018-10-23 00:00:00+00:00,1540249200,2018,Regular Season - 12,Estádio Municipal Eng. Manuel Branco Teixeira,Chaves,André Narciso,Match Finished,FT,Primeira Liga,Portugal,Chaves,Portimonense,9926,8732,0,0,0,0,0,0,True
902158,2018-10-23 00:00:00+00:00,1540249200,2018,Regular Season - 12,Estádio António Coimbra da Mota,Estoril,Fábio Veríssimo,Match Finished,FT,Primeira Liga,Portugal,Estoril,Benfica,1527,3056,0,1,0,0,0,1,True
902164,2018-10-24 00:00:00+00:00,1540335600,2018,Regular Season - 13,Estádio de Moreirense,Portugal,Rui Costa,Match Finished,FT,Primeira Liga,Portugal,Moreirense,Famalicao,5225,3451,0,0,0,0,0,0,True
902165,2018-10-24 00:00:00+00:00,1540335600,2018,Regular Season - 13,Estádio Nacional,Jamor,Rui Costa,Match Finished,FT,Primeira Liga,Portugal,Casa Pia,Farense,5124,4508,0,0,0,0,0,0,True
902160,2018-10-26 00:00:00+00:00,1540508400,2018,Regular Season - 13,Estádio de Nacional,Portugal,Tiago Martins,Match Finished,FT,Primeira Liga,Portugal,Nacional,Estoril,5408,1527,0,1,0,0,0,1,True
902167,2018-10-26 00:00:00+00:00,1540508400,2018,Regular Season - 13,Estádio Municipal de Arouca,Arouca,João Pedro Pinheiro,Match Finished,FT,Primeira Liga,Portugal,Arouca,Portimonense,8411,8732,0,0,0,0,0,0,True
902162,2018-10-27 00:00:00+00:00,1540594800,2018,Regular Season - 13,Estádio do Dragão,Porto,Carlos Macedo,Match Finished,FT,Primeira Liga,Portugal,FC Porto,Benfica,5942,3056,1,1,1,1,1,1,True
902166,2018-10-27 00:00:00+00:00,1540594800,2018,Regular Season - 13,Estádio de AVS,Portugal,Luis Godinho,Match Finished,FT,Primeira Liga,Portugal,AVS,Estrela,5289,4243,1,0,0,0,1,0,True
902168,2018-10-29 00:00:00+00:00,1540771200,2018,Regular Season - 13,Estádio do Bessa Século XXI,Porto,Hélder Malheiro,Match Finished,FT,Primeira Liga,Portugal,Boavista,Pacos Ferreira,7048,6850,0,0,0,0,0,0,True
902163,2018-10-29 00:00:00+00:00,1540771200,2018,Regular Season - 13,Estádio de Maritimo,Portugal,Hélder Malheiro,Match Finished,FT,Primeira Liga,Portugal,Maritimo,Guimaraes,6183,4698,0,1,0,1,0,1,True
902161,2018-10-30 00:00:00+00:00,1540857600,2018,Regular Season - 13,Estádio Municipal Eng. Manuel Branco Teixeira,Chaves,Luis Godinho,Match Finished,FT,Primeira Liga,Portugal,Chaves,GIL Vicente,9926,3339,0,1,0,1,0,1,True
902175,2018-11-01 00:00:00+00:00,1541030400,2018,Regular Season - 14,Estádio Municipal de Portimão,Portimão,Cláudio Pereira,Match Finished,FT,Primeira Liga,Portugal,Portimonense,Moreirense,8732,5225,0,0,0,0,0,0,True
902172,2018-11-01 00:00:00+00:00,1541030400,2018,Regular Season - 14,Estádio de AVS,Portugal,Luis Godinho,Match Finished,FT,Primeira Liga,Portugal,AVS,GIL Vicente,5289,3339,0,0,0,0,0,0,True
902169,2018-11-02 00:00:00+00:00,1541116800,2018,Regular Season - 14,Estádio do Dragão,Porto,Nuno Miguel Serrano Almeida,Match Finished,FT,Primeira Liga,Portugal,FC Porto,Chaves,5942,9926,0,0,0,0,0,0,True
902176,2018-11-02 00:00:00+00:00,1541116800,2018,Regular Season - 14,Estádio de Pacos Ferreira,Portugal,Gustavo Correia,Match Finished,FT,Primeira Liga,Portugal,Pacos Ferreira,Casa Pia,6850,5124,1,0,1,0,1,0,True
902171,2018-11-04 00:00:00+00:00,1541289600,2018,Regular Season - 14,Estádio do Sport Lisboa e Benfica,Lisboa,Cláudio Pereira,Match Finished,FT,Primeira Liga,Portugal,Benfica,Nacional,3056,5408,0,1,0,0,0,1,True
902174,2018-11-04 00:00:00+00:00,1541289600,2018,Regular Season - 14,Estádio de Estrela,Portugal,André Narciso,Match Finished,FT,Primeira Liga,Portugal,Estrela,Maritimo,4243,6183,1,0,0,0,1,0,True
902170,2018-11-05 00:00:00+00:00,1541376000,2018,Regular Season - 14,Estádio de Farense,Portugal,Gustavo Correia,Match Finished,FT,Primeira Liga,Portugal,Farense,Famalicao,4508,3451,0,1,0,0,0,1,True
902173,2018-11-05 00:00:00+00:00,1541376000,2018,Regular Season - 14,Estádio do Bessa Século XXI,Porto,Carlos Macedo,Match Finished,FT,Primeira Liga,Portugal,Boavista,Estoril,7048,1527,0,0,0,0,0,0,True
902177,2018-11-06 00:00:00+00:00,1541462400,2018,Regular Season - 14,Estádio de Guimaraes,Portugal,Tiago Martins,Match Finished,FT,Primeira Liga,Portugal,Guimaraes,Arouca,4698,8411,1,1,0,1,1,1,True
902185,2018-11-07 00:00:00+00:00,1541548800,2018,Regular Season - 15,Estádio Nacional,Jamor,Nuno Miguel Serrano Almeida,Match Finished,FT,Primeira Liga,Portugal,Casa Pia,Boavista,5124,7048,0,1,0,0,0,1,True
902183,2018-11-07 00:00:00+00:00,1541548800,2018,Regular Season - 15,Estádio de Estrela,Portugal,André Narciso,Match Finished,FT,Primeira Liga,Portugal,Estrela,Arouca,4243,8411,0,0,0,0,0,0,True
902184,2018-11-09 00:00:00+00:00,1541721600,2018,Regular Season - 15,Estádio Municipal Eng. Manuel Branco Teixeira,Chaves,João Pedro Pinheiro,Match Finished,FT,Primeira Liga,Portugal,Chaves,Maritimo,9926,6183,0,0,0,0,0,0,True
902182,2018-11-10 00:00:00+00:00,1541808000,2018,Regular Season - 15,Estádio de Pacos Ferreira,Portugal,Luis Godinho,Match Finished,FT,Primeira Liga,Portugal,Pacos Ferreira,Guimaraes,6850,4698,0,0,0,0,0,0,True
902180,2018-11-10 00:00:00+00:00,1541808000,2018,Regular Season - 15,Estádio de Farense,Portugal,Gustavo Correia,Match Finished,FT,Primeira Liga,Portugal,Farense,Nacional,4508,5408,0,1,0,0,0,1,True
902181,2018-11-10 00:00:00+00:00,1541808000,2018,Regular Season - 15,Estádio de Moreirense,Portugal,Rui Costa,Match Finished,FT,Primeira Liga,Portugal,Moreirense,AVS,5225,5289,0,0,0,0,0,0,True
902179,2018-11-12 00:00:00+00:00,1541980800,2018,Regular Season - 15,Estádio Cidade de Barcelos,Barcelos,Tiago Martins,Match Finished,FT,Primeira Liga,Portugal,GIL Vicente,Estoril,3339,1527,0,0,0,0,0,0,True
902186,2018-11-12 00:00:00+00:00,1541980800,2018,Regular Season - 15,Estádio do Dragão,Porto,Luis Godinho,Match Finished,FT,Primeira Liga,Portugal,FC Porto,Famalicao,5942,3451,0,0,0,0,0,0,True
902178,2018-11-13 00:00:00+00:00,1542067200,2018,Regular Season - 15,Estádio Municipal de Portimão,Portimão,João Pedro Pinheiro,Match Finished,FT,Primeira Liga,Portugal,Portimonense,Benfica,8732,3056,0,1,0,0,0,1,True
902192,2018-11-14 00:00:00+00:00,1542153600,2018,Regular Season - 16,Estádio de Nacional,Portugal,Tiago Martins,Match Finished,FT,Primeira Liga,Portugal,Nacional,Casa Pia,5408,5124,0,0,0,0,0,0,True
902193,2018-11-14 00:00:00+00:00,1542153600,2018,Regular Season - 16,Estádio do Dragão,Porto,Cláudio Pereira,Match Finished,FT,Primeira Liga,Portugal,FC Porto,Moreirense,5942,5225,1,0,0,0,1,0,True
902190,2018-11-15 00:00:00+00:00,1542240000,2018,Regular Season - 16,Estádio de AVS,Portugal,João Pedro Pinheiro,Match Finished,FT,Primeira Liga,Portugal,AVS,Estrela,5289,4243,1,0,0,0,1,0,True
902194,2018-11-16 00:00:00+00:00,1542326400,2018,Regular Season - 16,Estádio Municipal de Arouca,Arouca,André Narciso,Match Finished,FT,Primeira Liga,Portugal,Arouca,GIL Vicente,8411,3339,1,2,0,1,1,2,True
902191,2018-11-18 00:00:00+00:00,1542499200,2018,Regular Season - 16,Estádio Municipal Eng. Manuel Branco Teixeira,Chaves,Nuno Miguel Serrano Almeida,Match Finished,FT,Primeira Liga,Portugal,Chaves,Famalicao,9926,3451,1,0,0,0,1,0,True
902189,2018-11-18 00:00:00+00:00,1542499200,2018,Regular Season - 16,Estádio de Pacos Ferreira,Portugal,Gustavo Correia,Match Finished,FT,Primeira Liga,Portugal,Pacos Ferreira,Maritimo,6850,6183,0,0,0,0,0,0,True
902188,2018-11-18 00:00:00+00:00,1542499200,2018,Regular Season - 16,Estádio de Guimaraes,Portugal,Nuno Miguel Serrano Almeida,Match Finished,FT,Primeira Liga,Portugal,Guimaraes,Estoril,4698,1527,0,1,0,0,0,1,True
902187,2018-11-18 00:00:00+00:00,1542499200,2018,Regular Season - 16,Estádio de Farense,Portugal,João Pedro Pinheiro,Match Finished,FT,Primeira Liga,Portugal,Farense,Boavista,4508,7048,0,0,0,0,0,0,True
902195,2018-11-20 00:00:00+00:00,1542672000,2018,Regular Season - 16,Estádio do Sport Lisboa e Benfica,Lisboa,Nuno Miguel Serrano Almeida,Match Finished,FT,Primeira Liga,Portugal,Benfica,Portimonense,3056,8732,4,0,3,0,4,0,True
902197,2018-11-21 00:00:00+00:00,1542758400,2018,Regular Season - 17,Estádio de Pacos Ferreira,Portugal,Cláudio Pereira,Match Finished,FT,Primeira Liga,Portugal,Pacos Ferreira,AVS,6850,5289,1,1,0,0,1,1,True
902199,2018-11-21 00:00:00+00:00,1542758400,2018,Regular Season - 17,Estádio António Coimbra da Mota,Estoril,Hélder Malheiro,Match Finished,FT,Primeira Liga,Portugal,Estoril,GIL Vicente,1527,3339,0,0,0,0,0,0,True
902202,2018-11-21 00:00:00+00:00,1542758400,2018,Regular Season - 17,Estádio do Dragão,Porto,Cláudio Pereira,Match Finished,FT,Primeira Liga,Portugal,FC Porto,Farense,5942,4508,0,0,0,0,0,0,True
902204,2018-11-22 00:00:00+00:00,1542844800,2018,Regular Season - 17,Estádio Municipal de Portimão,Portimão,Tiago Martins,Match Finished,FT,Primeira Liga,Portugal,Portimonense,Moreirense,8732,5225,1,1,1,1,1,1,True
902200,2018-11-22 00:00:00+00:00,1542844800,2018,Regular Season - 17,Estádio de Famalicao,Portugal,Cláudio Pereira,Match Finished,FT,Primeira Liga,Portugal,Famalicao,Casa Pia,3451,5124,0,0,0,0,0,0,True
902203,2018-11-24 00:00:00+00:00,1543017600,2018,Regular Season - 17,Estádio do Sport Lisboa e Benfica,Lisboa,Gustavo Correia,Match Finished,FT,Primeira Liga,Portugal,Benfica,Estrela,3056,4243,3,0,3,0,3,0,True
902201,2018-11-24 00:00:00+00:00,1543017600,2018,Regular Season - 17,Estádio de Maritimo,Portugal,Carlos Macedo,Match Finished,FT,Primeira Liga,Portugal,Maritimo,Arouca,6183,8411,1,1,0,0,1,1,True
902196,2018-11-24 00:00:00+00:00,1543017600,2018,Regular Season - 17,Estádio de Guimaraes,Portugal,Tiago Martins,Match Finished,FT,Primeira Liga,Portugal,Guimaraes,Chaves,4698,9926,1,0,1,0,1,0,True
902198,2018-11-27 00:00:00+00:00,1543276800,2018,Regular Season - 17,Estádio de Nacional,Portugal,Cláudio Pereira,Match Finished,FT,Primeira Liga,Portugal,Nacional,Boavista,5408,7048,1,2,1,2,1,2,True
902208,2018-11-28 00:00:00+00:00,1543363200,2018,Regular Season - 18,Estádio Nacional,Jamor,Fábio Veríssimo,Match Finished,FT,Primeira Liga,Portugal,Casa Pia,Chaves,5124,9926,1,0,0,0,1,0,True
902206,2018-11-29 00:00:00+00:00,1543449600,2018,Regular Season - 18,Estádio Municipal de Arouca,Arouca,Tiago Martins,Match Finished,FT,Primeira Liga,Portugal,Arouca,Nacional,8411,5408,1,0,1,0,1,0,True
902210,2018-11-29 00:00:00+00:00,1543449600,2018,Regular Season - 18,Estádio de Famalicao,Portugal,Hélder Malheiro,Match Finished,FT,Primeira Liga,Portugal,Famalicao,Farense,3451,4508,0,0,0,0,0,0,True
902212,2018-11-30 00:00:00+00:00,1543536000,2018,Regular Season - 18,Estádio do Dragão,Porto,Carlos Macedo,Match Finished,FT,Primeira Liga,Portugal,FC Porto,Portimonense,5942,8732,0,1,0,1,0,1,True
902207,2018-11-30 00:00:00+00:00,1543536000,2018,Regular Season - 18,Estádio de Maritimo,Portugal,Cláudio Pereira,Match Finished,FT,Primeira Liga,Portugal,Maritimo,Pacos Ferreira,6183,6850,0,0,0,0,0,0,True
902209,2018-11-30 00:00:00+00:00,1543536000,2018,Regular Season - 18,Estádio do Bessa Século XXI,Porto,Luis Godinho,Match Finished,FT,Primeira Liga,Portugal,Boavista,Estoril,7048,1527,0,1,0,1,0,1,True
902211,2018-12-01 00:00:00+00:00,1543622400,2018,Regular Season - 18,Estádio de Estrela,Portugal,Rui Costa,Match Finished,FT,Primeira Liga,Portugal,Estrela,Moreirense,4243,5225,0,0,0,0,0,0,True
902205,2018-12-02 00:00:00+00:00,1543708800,2018,Regular Season - 18,Estádio de Guimaraes,Portugal,Rui Costa,Match Finished,FT,Primeira Liga,Portugal,Guimaraes,AVS,4698,5289,1,0,0,0,1,0,True
902213,2018-12-03 00:00:00+00:00,1543795200,2018,Regular Season - 18,Estádio do Sport Lisboa e Benfica,Lisboa,Fábio Veríssimo,Match Finished,FT,Primeira Liga,Portugal,Benfica,GIL Vicente,3056,3339,1,1,0,0,1,1,True
902220,2018-12-05 00:00:00+00:00,1543968000,2018,Regular Season - 19,Estádio Nacional,Jamor,Manuel Mota,Match Finished,FT,Primeira Liga,Portugal,Casa Pia,GIL Vicente,5124,3339,1,0,0,0,1,0,True
902216,2018-12-06 00:00:00+00:00,1544054400,2018,Regular Season - 19,Estádio de AVS,Portugal,Manuel Mota,Match Finished,FT,Primeira Liga,Portugal,AVS,Moreirense,5289,5225,0,0,0,0,0,0,True
902217,2018-12-06 00:00:00+00:00,1544054400,2018,Regular Season - 19,Estádio do Bessa Século XXI,Porto,Nuno Miguel Serrano Almeida,Match Finished,FT,Primeira Liga,Portugal,Boavista,Nacional,7048,5408,0,0,0,0,0,0,True
902219,2018-12-06 00:00:00+00:00,1544054400,2018,Regular Season - 19,Estádio Municipal de Portimão,Portimão,Manuel Mota,Match Finished,FT,Primeira Liga,Portugal,Portimonense,Chaves,8732,9926,0,0,0,0,0,0,True
902221,2018-12-08 00:00:00+00:00,1544227200,2018,Regular Season - 19,Estádio de Farense,Portugal,João Pedro Pinheiro,Match Finished,FT,Primeira Liga,Portugal,Farense,Arouca,4508,8411,0,0,0,0,0,0,True
902218,2018-12-09 00:00:00+00:00,1544313600,2018,Regular Season - 19,Estádio do Dragão,Porto,João Pedro Pinheiro,Match Finished,FT,Primeira Liga,Portugal,FC Porto,Estrela,5942,4243,1,0,0,0,1,0,True
902215,2018-12-10 00:00:00+00:00,1544400000,2018,Regular Season - 19,Estádio de Famalicao,Portugal,Rui Costa,Match Finished,FT,Primeira Liga,Portugal,Famalicao,Guimaraes,3451,4698,0,0,0,0,0,0,True
902214,2018-12-11 00:00:00+00:00,1544486400,2018,Regular Season - 19,Estádio do Sport Lisboa e Benfica,Lisboa,Tiago Martins,Match Finished,FT,Primeira Liga,Portugal,Benfica,Estoril,3056,1527,1,0,0,0,1,0,True
902222,2018-12-11 00:00:00+00:00,1544486400,2018,Regular Season - 19,Estádio de Maritimo,Portugal,Nuno Miguel Serrano Almeida,Match Finished,FT,Primeira Liga,Portugal,Maritimo,Pacos Ferreira,6183,6850,0,0,0,0,0,0,True
902223,2018-12-13 00:00:00+00:00,1544659200,2018,Regular Season - 20,Estádio Cidade de Barcelos,Barcelos,Tiago Martins,Match Finished,FT,Primeira Liga,Portugal,GIL Vicente,Farense,3339,4508,0,0,0,0,0,0,True
902229,2018-12-15 00:00:00+00:00,1544832000,2018,Regular Season - 20,Estádio Municipal de Arouca,Arouca,Manuel Mota,Match Finished,FT,Primeira Liga,Portugal,Arouca,Portimonense,8411,8732,0,0,0,0,0,0,True
902226,2018-12-15 00:00:00+00:00,1544832000,2018,Regular Season - 20,Estádio de Estrela,Portugal,Fábio Veríssimo,Match Finished,FT,Primeira Liga,Portugal,Estrela,Estoril,4243,1527,1,0,0,0,1,0,True
